timestamp,frequency,duration
38.202630385,247.443,0.563083900
39.108208617,271.47,0.307664399
39.978956916,285.963,0.766258503
40.756825397,264.074,0.145124717
40.936780045,268.364,0.168344671
41.110929705,266.275,0.150929705
41.389569161,283.807,0.232199546
41.674013605,276.976,0.104489796
42.672471655,296.536,0.789478458
43.467755102,311.489,0.110294785
43.589659864,442.189,0.156734694
43.752199546,489.114,1.880816327
45.691065760,480.129,0.104489796
45.812970522,434.639,0.383129252
46.538594104,375.318,1.358367347
47.902766440,360.938,0.150929705
49.690702948,333.928,0.377324263
50.218956916,385.758,2.513560091
52.964716553,285.217,0.731428571
53.847074830,249.978,0.597913832
54.450793651,222.216,0.127709751
54.584308390,184.256,1.311927438
56.511564626,188.051,0.139319728
56.656689342,230.143,0.034829932
56.697324263,298.073,0.023219955
56.726349206,356.864,0.034829932
56.766984127,432.106,0.127709751
56.900498866,479.593,0.267029478
57.237188209,489.896,2.136235828
59.419863946,476.882,0.040634921
59.466303855,517.656,0.383129252
59.982947846,524.307,0.435374150
60.424126984,575.189,2.234920635
62.664852608,557.022,1.335147392
64.208979592,492.982,0.348299320
65.062312925,425.037,1.021678005
66.467120181,478.621,1.056507937
67.529433107,507.656,2.037551020
69.572789116,513.35,0.487619048
70.693151927,337.512,0.098684807
70.913741497,510.221,0.644353741
71.749659864,480.751,1.555736961
73.311201814,550.651,0.121904762
73.943945578,437.102,0.394739229
74.652154195,385.392,0.319274376
74.983038549,373.13,0.754648526
75.743492063,363.635,1.108752834
77.757823129,320.931,0.708208617
78.471836735,360.649,0.156734694
78.733061224,375.384,1.462857143
80.346848073,239.264,0.638548753
81.420770975,270.575,0.377324263
82.204444444,292.058,1.729886621
83.940136054,337.42,0.098684807
84.044625850,427.229,0.058049887
84.108480726,527.152,0.058049887
84.172335601,619.68,0.087074830
84.265215420,743.392,0.470204082
84.741224490,653.371,0.046439909
84.793469388,560.858,0.534058957
85.333333333,647.097,0.232199546
85.571337868,488.122,0.243809524
85.948662132,602.181,0.261224490
86.325986395,487.541,0.835918367
87.649523810,383.53,0.655963719
88.491247166,389.264,0.446984127
88.944036281,366.832,0.197369615
89.344580499,336.399,0.342494331
89.692879819,306.376,0.528253968
90.261768707,304.397,0.104489796
91.173151927,324.426,0.835918367
92.014875283,323.41,0.319274376
92.444444444,209.38,0.325079365
92.798548753,297.028,0.040634921
92.844988662,375.366,0.075464853
92.926258503,422.646,1.155192744
94.087256236,478.848,0.499229025
94.743219955,518.119,0.377324263
95.149569161,503.165,0.406349206
95.561723356,407.529,0.075464853
95.695238095,483.179,0.127709751
95.863582766,440.052,0.301859410
96.182857143,366.307,0.087074830
96.327981859,387.102,0.272834467
96.734331066,389.583,1.079727891
98.975056689,364.148,1.898231293
104.675555556,291.478,0.853333333
105.534693878,333.414,0.150929705
105.691428571,384.794,1.195827664
106.893061224,431.746,0.690793651
107.589659864,510.886,1.085532880
108.680997732,580.797,5.323174603
114.009977324,500.758,0.168344671
117.347845805,381.077,0.986848073
118.624943311,349.837,0.087074830
118.787482993,438.119,0.325079365
119.118367347,370.491,0.354104308
119.478276644,482.755,2.095600907
122.705850340,507.765,0.371519274
123.123809524,420.562,0.853333333
123.982947846,419.393,0.557278912
124.592471655,428.43,0.069659864
127.094421769,390.525,1.526712018
128.626938776,442.375,0.377324263
129.010068027,364.275,0.325079365
129.340952381,385.007,1.236462585
130.583219955,478.238,0.075464853
130.664489796,579.658,4.347936508
136.028299320,405.589,0.046439909
136.086349206,663.358,0.139319728
136.306938776,653.883,0.150929705
136.515918367,632.024,0.081269841
136.672653061,766.725,0.197369615
136.974512472,588.235,0.034829932
137.015147392,652.559,0.040634921
137.142857143,634.512,0.185759637
137.334421769,536.189,0.098684807
137.438911565,386.896,0.116099773
