timestamp,frequency,duration
2.937324263,274.482,0.661768707
3.604897959,237.242,0.179954649
4.028662132,193.792,0.005804989
4.051882086,189.729,0.690793651
4.858775510,219.435,0.232199546
5.096780045,236.263,0.545668934
5.648253968,278.904,0.714013605
6.368072562,341.81,0.127709751
6.501587302,382.388,0.220589569
7.006621315,376.342,1.323537415
8.492698413,469.355,0.470204082
8.968707483,422.302,0.267029478
9.264761905,434.469,0.133514739
9.404081633,372.183,0.116099773
9.653696145,371.189,0.626938776
10.448979592,233.633,0.766258503
11.232653061,245.881,0.121904762
11.360362812,261.95,0.470204082
11.836371882,278.616,0.290249433
12.138231293,272.598,0.772063492
13.810068027,278.751,0.406349206
14.471836735,280.008,0.011609977
14.500861678,273.291,0.330884354
14.959455782,376.278,0.011609977
14.976870748,442.121,0.232199546
15.214875283,469.223,0.946213152
16.166893424,417.042,0.301859410
16.503582766,431.32,0.150929705
16.677732426,371.31,0.168344671
16.863492063,241.602,0.034829932
16.915736961,268.096,0.034829932
16.962176871,360.563,0.684988662
17.757460317,322.282,0.197369615
17.960634921,355.512,1.120362812
19.086802721,291.022,0.034829932
19.586031746,275.557,0.168344671
19.760181406,324.885,0.249614512
20.149115646,336.829,0.110294785
20.439365079,370.323,0.957823129
21.408798186,371.927,0.597913832
22.151836735,274.986,0.185759637
22.349206349,282.077,0.534058957
23.080634921,234.601,0.806893424
23.893333333,187.229,0.626938776
25.094965986,230.376,0.005804989
25.112380952,255.871,0.156734694
25.274920635,279.574,0.278639456
25.733514739,235.922,0.168344671
26.168888889,188.86,0.528253968
26.929342404,209.189,0.139319728
27.074467120,238.244,0.476009070
27.556281179,216.577,0.063854875
27.654965986,278.986,0.696598639
28.357369615,332.422,0.116099773
28.479274376,376.403,0.179954649
28.955283447,380.67,1.207437642
30.685170068,452.172,0.638548753
31.358548753,483.703,0.058049887
31.422403628,392.976,0.203174603
31.776507937,374.929,0.644353741
32.426666667,333.244,0.011609977
32.571791383,221.047,0.005804989
32.583401361,216.696,0.139319728
32.728526077,236.809,0.772063492
33.506394558,273.057,0.737233560
34.417777778,270.991,0.023219955
34.475827664,281.413,1.201632653
36.263764172,255.668,0.139319728
36.408888889,276.524,0.261224490
36.687528345,280.289,0.394739229
37.088072562,262.898,0.058049887
37.180952381,468.873,1.097142857
38.283900227,430.085,0.174149660
38.597369615,431.334,0.284444444
38.997913832,373.23,0.150929705
39.154648526,278.966,0.052244898
39.218503401,365.216,0.603718821
39.897687075,318.338,0.168344671
40.071836735,358.609,1.108752834
41.697233560,235.076,0.005804989
41.726258503,279.296,0.174149660
41.906213152,322.155,0.214784580
42.306757370,363.708,0.261224490
42.655056689,372.72,0.023219955
42.695691610,371.972,0.946213152
43.665124717,374.303,0.534058957
44.321088435,274.503,0.714013605
45.267301587,237.833,0.772063492
46.045170068,192.84,0.626938776
47.293242630,442.283,0.208979592
47.508027211,476.958,0.441179138
47.972426304,473.26,1.219047619
49.214693878,466.338,0.139319728
49.359818594,508.405,0.365714286
49.888072562,489.339,0.017414966
49.911292517,506.887,0.249614512
50.166712018,558.97,0.621133787
50.793650794,581.075,0.023219955
50.834285714,568.044,1.869206349
52.883446712,458.648,0.011609977
52.912471655,490.416,0.597913832
53.539410431,478.048,0.127709751
53.672925170,423.552,0.174149660
54.073469388,378.843,0.023219955
54.114104308,374.906,0.081269841
54.201179138,428.842,0.261224490
54.677188209,435.276,0.121904762
54.804897959,474.738,0.638548753
55.478276644,474.626,0.139319728
55.623401361,501.257,0.812698413
56.459319728,480.994,0.017414966
56.494149660,504.767,1.259682540
58.311111111,463.998,0.168344671
58.485260771,503.017,0.708208617
59.367619048,469.925,1.253877551
60.795646259,442.622,0.127709751
60.929160998,384.632,0.174149660
61.265850340,365.255,2.049160998
63.721360544,227.089,0.098684807
63.872290249,286.572,0.133514739
64.011609977,316.831,0.284444444
64.307664399,332.568,0.110294785
64.423764172,380.403,0.104489796
64.708208617,378.253,0.150929705
64.870748299,378.603,0.743038549
65.718276644,188.273,0.081269841
65.805351474,224.409,0.034829932
65.845986395,235.81,0.458594104
66.641269841,245.777,0.145124717
66.792199546,264.48,0.464399093
67.262403628,286.393,0.203174603
67.517823129,221.297,0.052244898
67.575873016,236.54,0.005804989
67.593287982,259.422,0.150929705
67.750022676,282.37,1.015873016
69.387029478,252.501,0.139319728
69.532154195,276.774,0.330884354
69.868843537,325.853,0.133514739
70.008163265,375.507,0.168344671
70.420317460,363.787,0.029024943
70.472562358,374.919,0.743038549
71.372335601,356.734,0.034829932
71.418775510,371.498,0.621133787
72.243083900,363.252,0.679183673
73.177687075,285.886,0.110294785
73.293786848,315.909,0.510839002
74.106485261,287.249,0.127709751
74.240000000,319.375,0.661768707
74.994648526,286.062,0.121904762
75.122358277,316.598,0.208979592
75.865396825,363.864,0.034829932
75.906031746,369.965,0.110294785
76.022131519,419.407,0.354104308
76.382040816,470.034,0.452789116
76.852244898,497.237,0.017414966
76.881269841,495.337,0.005804989
76.898684807,477.571,1.050702948
77.972607710,486.176,0.029024943
78.013242630,477.524,0.005804989
78.036462585,422.507,0.441179138
78.483446712,374.507,0.621133787
79.121995465,374.136,1.805351474
80.933151927,449.832,0.325079365
81.264036281,424.964,2.136235828
84.125895692,249.205,0.162539683
84.294240363,288.498,0.388934240
84.718004535,285.005,0.278639456
85.019863946,342.114,0.139319728
85.164988662,375.816,1.526712018
86.697505669,421.296,0.476009070
87.289614512,449.488,0.034829932
87.341859410,467.232,0.563083900
87.933968254,497.072,0.011609977
87.951383220,495.516,0.011609977
87.968798186,496.024,0.516643991
88.514467120,558.76,6.263582766
95.631383220,352.045,0.156734694
95.793922902,378.109,0.603718821
96.432471655,435.853,0.249614512
96.687891156,425.491,0.441179138
97.134875283,471.904,2.710929705
99.863219955,482.695,0.168344671
100.037369615,498.003,0.940408163
101.227392290,418.978,0.597913832
101.831111111,376.067,1.433832200
103.311383220,362.567,0.226394558
103.555192744,353.372,0.168344671
103.729342404,386.023,3.297233560
107.032380952,386.1,0.714013605
107.763809524,380.671,0.197369615
107.966984127,380.505,0.238004535
108.216598639,384.686,0.458594104
108.686802721,389.126,0.092879819
108.855147392,760.026,0.040634921
108.901587302,753.257,0.168344671
109.081541950,763.667,0.342494331
