timestamp,frequency,duration
0.017414966,310.072,0.179954649
0.267029478,309.891,0.063854875
0.336689342,274.379,0.174149660
0.789478458,206.752,0.679183673
1.590566893,254.68,0.743038549
2.339410431,310.598,0.748843537
3.332063492,374.372,0.203174603
3.541043084,415.207,1.056507937
4.655600907,424.463,0.168344671
5.427664399,470.328,0.481814059
5.915283447,464.665,0.174149660
6.106848073,487.721,0.238004535
6.350657596,418.109,0.133514739
6.629297052,410.072,0.539863946
7.267845805,205.137,0.121904762
7.540680272,235.19,0.220589569
7.767074830,256.753,0.650158730
8.423038549,273.83,0.458594104
8.887437642,289.638,0.603718821
9.496961451,307.301,0.870748299
11.482267574,287.241,0.365714286
11.987301587,309.073,0.290249433
12.283356009,245.8,0.040634921
12.364625850,254.614,0.063854875
12.457505669,463.952,0.290249433
12.753560091,515.517,0.679183673
13.438548753,466.356,0.156734694
13.664943311,460.783,0.272834467
13.943582766,406.661,0.853333333
14.802721088,411.895,0.011609977
14.825941043,432.667,0.040634921
14.872380952,340.903,0.278639456
15.156825397,385.168,0.969433107
16.282993197,388.436,0.081269841
17.235011338,310.759,0.197369615
17.438185941,349.267,0.174149660
17.728435374,392.774,0.087074830
17.949024943,406.228,0.203174603
18.169614512,409.427,0.719818594
18.935873016,397.581,0.034829932
18.988117914,408.977,0.586303855
19.678911565,311.35,0.719818594
20.584489796,257.58,0.580498866
21.170793651,236.407,0.261224490
21.437823129,209.002,1.097142857
23.539229025,209.211,0.075464853
23.620498866,261.699,0.156734694
23.783038549,305.325,0.179954649
24.131337868,252.654,0.214784580
24.578321995,205.84,0.650158730
25.396825397,227.197,0.017414966
25.530340136,230.784,0.174149660
25.710294785,260.381,0.377324263
26.093424036,308.372,0.220589569
26.325623583,307.789,0.534058957
27.103492063,332.622,0.052244898
27.173151927,378.294,0.185759637
27.364716553,412.863,1.108752834
28.606984127,414.71,0.092879819
29.239727891,401.827,0.034829932
29.297777778,464.91,0.719818594
30.035011338,499.77,0.034829932
30.075646259,470.876,0.139319728
30.220770975,415.482,0.098684807
30.481995465,410.203,0.661768707
31.149569161,335.97,0.034829932
31.190204082,275.871,0.052244898
31.300498866,206.622,0.098684807
31.486258503,237.995,0.116099773
31.608163265,262.185,0.568888889
32.182857143,282.433,0.255419501
32.444081633,258.541,0.208979592
32.658866213,288.112,0.214784580
33.105850340,273.534,0.226394558
33.338049887,303.587,0.743038549
34.127528345,205.706,0.069659864
34.940226757,284.272,0.168344671
35.114376417,309.591,0.267029478
35.393015873,309.144,0.417959184
35.828390023,326.726,0.017414966
35.851609977,349.224,0.011609977
35.874829932,464.113,0.156734694
36.037369615,511.996,1.131972789
37.215782313,471.047,0.162539683
37.384126984,414.809,0.110294785
37.633741497,408.604,0.586303855
38.225850340,389.2,0.197369615
38.429024943,466.163,0.069659864
38.510294785,364.602,0.388934240
38.905034014,388.431,1.248072562
40.309841270,199.72,0.058049887
40.379501134,297.363,0.185759637
40.571065760,347.95,0.162539683
40.872925170,390.526,0.464399093
41.343129252,379.942,0.011609977
41.372154195,392.47,0.011609977
41.389569161,407.158,1.428027211
42.939501134,309.044,0.714013605
43.874104308,259.352,0.505034014
44.384943311,232.12,0.110294785
44.501043084,207.868,1.004263039
49.104399093,475.133,0.255419501
49.365623583,513.642,0.330884354
49.702312925,522.015,1.143582766
50.869115646,551.132,0.510839002
51.403174603,558.084,0.458594104
51.867573696,612.864,0.348299320
52.244897959,625.75,1.062312925
53.313015873,621.345,0.011609977
53.330430839,317.903,0.638548753
54.056054422,318.215,0.110294785
56.616054422,456.647,0.034829932
56.656689342,547.902,0.458594104
57.138503401,545.447,0.156734694
57.301043084,464.66,0.162539683
57.660952381,412.55,0.179954649
57.846712018,461.28,0.446984127
58.496870748,464.668,0.174149660
58.676825397,520.855,0.539863946
59.222494331,499.328,0.272834467
59.501133787,549.812,0.655963719
60.180317460,549.406,1.073922902
61.318095238,569.786,0.116099773
61.515464853,563.831,0.058049887
62.868027211,529.474,0.876553288
63.767800454,482.264,0.388934240
64.162539683,523.619,0.696598639
64.870748299,528.022,0.110294785
64.998458050,525.024,0.075464853
65.091337868,486.275,0.179954649
65.277097506,416.177,0.220589569
65.515102041,409.533,0.731428571
66.275555556,350.861,0.226394558
66.507755102,388.317,1.468662132
68.603356009,183.387,0.081269841
68.690430839,212.166,0.023219955
68.736870748,241.327,0.034829932
68.777505669,296.845,0.139319728
68.922630385,339.762,0.226394558
69.172244898,410.222,1.021678005
70.414512472,254.909,0.574693878
71.267845805,292.567,0.179954649
71.453605442,261.241,0.191564626
71.650975057,288.132,0.412154195
72.150204082,275.417,0.226394558
72.382403628,309.193,1.242267574
76.341405896,243.489,0.249614512
76.596825397,307.197,0.354104308
76.956734694,367.122,0.069659864
77.032199546,413.261,0.185759637
77.386303855,419.741,0.690793651
78.199002268,361.525,0.052244898
78.274467120,394.31,0.162539683
78.442811791,422.941,0.487619048
79.063945578,374.337,0.023219955
79.104580499,397.633,0.679183673
80.004353741,309.474,0.023219955
80.039183673,343.093,0.667573696
80.840272109,343.327,0.017414966
80.863492063,320.046,0.185759637
81.055056689,349.164,0.574693878
81.763265306,346.792,0.278639456
82.628208617,407.911,0.162539683
82.796553288,465.8,0.255419501
83.057777778,524.822,0.400544218
83.475736961,519.36,0.255419501
83.736961451,550.02,2.368435374
86.111201814,517.461,0.621133787
86.738140590,460.478,0.214784580
87.115464853,414.953,1.166802721
88.293877551,372,0.760453515
89.060136054,313.76,0.220589569
89.286530612,367.109,0.626938776
89.919274376,312.238,0.203174603
90.151473923,314.057,0.417959184
90.575238095,316.877,0.208979592
94.481995465,270.186,0.208979592
94.696780045,308.162,0.301859410
95.004444444,313.022,0.226394558
95.242448980,307.83,0.214784580
95.468843537,325.323,0.040634921
95.515283447,376.261,0.238004535
95.759092971,411.047,0.986848073
96.751746032,468.528,0.354104308
97.175510204,466.076,0.069659864
97.262585034,481.38,0.133514739
97.401904762,527.853,0.307664399
97.715374150,545.622,0.272834467
97.994013605,558.957,0.377324263
98.377142857,615.436,0.638548753
99.079546485,309.874,1.578956916
103.560997732,360.467,0.191564626
103.758367347,408.081,0.348299320
104.124081633,472.274,0.325079365
104.472380952,604.579,0.069659864
104.582675737,468.223,0.342494331
104.930975057,525.529,1.486077098
106.422857143,529.423,0.092879819
106.538956916,519.099,0.330884354
106.875646259,547.703,0.679183673
107.618684807,421.047,0.278639456
107.903129252,473.716,2.321995465
110.283174603,819.177,0.133514739
110.590839002,834.911,0.121904762
110.718548753,818.135,0.296054422
111.020408163,891.351,0.005804989
111.032018141,841.684,0.145124717
111.194557823,855.006,0.220589569
111.420952381,915.519,0.034829932
111.461587302,862.197,0.307664399
111.850521542,771.595,0.325079365
112.181405896,826.154,0.116099773
112.309115646,830.483,1.991111111
114.317641723,861.551,0.255419501
114.578866213,946.923,1.747301587
116.331972789,946.148,0.011609977
116.349387755,491.418,0.545668934
116.900861678,526.78,1.282902494
118.195374150,524.19,0.104489796
118.305668934,455.462,0.017414966
118.537868481,1033.34,0.150929705
