timestamp,frequency,duration
46.956553288,147.433,0.859138322
47.821496599,132.311,0.121904762
47.949206349,114.406,0.220589569
48.193015873,113.581,0.534058957
48.732879819,115.205,0.174149660
48.912834467,113.107,0.174149660
49.092789116,118.98,0.191564626
49.290158730,120.369,0.214784580
50.300226757,271.41,0.104489796
50.410521542,293.693,0.371519274
50.805260771,299.281,0.998458050
51.890793651,311.218,0.812698413
52.796371882,311.621,0.232199546
53.034376417,351.359,0.609523810
53.719365079,351.766,0.238004535
53.963174603,352.115,0.487619048
54.456598639,360.48,1.927256236
56.946938776,328.216,0.156734694
57.167528345,304.069,0.505034014
57.823492063,271.75,0.684988662
58.671020408,231.279,0.017414966
58.700045351,273.563,0.116099773
58.821950113,309.754,0.313469388
59.147029478,318.256,0.063854875
59.541768707,264.93,0.023219955
59.576598639,325.405,0.679183673
60.261587302,354.225,0.464399093
60.731791383,326.11,1.549931973
62.746122449,322.231,0.168344671
62.920272109,355.104,0.539863946
63.465941043,306.672,0.139319728
63.709750567,286.8,0.406349206
64.121904762,309.749,0.783673469
65.033287982,303.023,0.075464853
65.114557823,268.195,0.139319728
65.259682540,234.706,0.150929705
65.462857143,236.904,0.528253968
65.996916100,266.861,0.220589569
66.234920635,208.368,0.557278912
66.798004535,180.185,0.998458050
68.226031746,127.481,0.087074830
68.336326531,190.349,0.319274376
68.661405896,227.641,0.220589569
68.980680272,237.358,0.731428571
69.741133787,222.523,0.011609977
70.042993197,252.259,0.249614512
70.298412698,300.888,0.748843537
71.267845805,306.671,0.133514739
71.407165533,334.35,0.847528345
72.266303855,321.018,0.034829932
72.312743764,332.125,0.121904762
72.440453515,359.159,2.594829932
75.041088435,293.779,0.232199546
75.279092971,245.93,0.133514739
75.418412698,200.883,0.127709751
75.551927438,169.105,0.336689342
75.894421769,187.142,0.203174603
76.120816327,179.486,0.110294785
76.614240363,216.186,0.197369615
76.817414966,241.329,0.702403628
77.577868481,227.914,0.029024943
77.612698413,236.98,0.435374150
78.442811791,229.956,0.673378685
79.121995465,199.728,0.133514739
79.487709751,198.798,0.696598639
80.375873016,202.297,0.801088435
81.217596372,196.543,0.307664399
82.047709751,225.396,0.011609977
82.065124717,231.504,0.133514739
82.204444444,258.6,0.499229025
82.709478458,338.122,0.406349206
83.121632653,317.458,0.243809524
83.371247166,315.24,0.313469388
83.748571429,303.106,0.029024943
83.795011338,295.692,0.336689342
84.137505669,271.685,0.214784580
84.363900227,274.843,0.487619048
84.857324263,229.811,0.417959184
85.292698413,237.493,0.766258503
86.064761905,268.931,0.098684807
86.169251701,255.165,0.029024943
86.233106576,239.418,0.005804989
86.262131519,212.924,0.464399093
86.732335601,191.671,0.017414966
86.755555556,179.394,1.253877551
88.015238095,164.395,0.046439909
88.073287982,215.232,0.069659864
88.764081633,143.352,0.005804989
88.775691610,160.601,0.150929705
88.932426304,177.605,0.864943311
89.803174603,207.614,0.063854875
89.872834467,235.993,1.242267574
91.120907029,264.121,0.307664399
91.445986395,273.065,0.232199546
91.683990930,298.275,0.499229025
92.189024943,293.502,0.052244898
92.276099773,291.017,0.046439909
92.328344671,316.203,0.226394558
92.978503401,327.505,0.179954649
93.164263039,351.996,1.555736961
94.760634921,480.802,2.298775510
98.162358277,232.122,0.714013605
98.893786848,267.321,0.179954649
99.079546485,235.503,0.150929705
99.236281179,272.472,0.330884354
99.572970522,300.522,2.113015873
102.057505669,310.917,0.574693878
102.713469388,290.888,0.359909297
103.079183673,271.935,1.764716553
104.896145125,238.226,3.837097506
109.749115646,190.234,0.005804989
109.760725624,212.299,0.040634921
109.812970522,260.261,0.168344671
